id,id_client,id_product,qtd,total,sale_date,mean_quote,product_name,category,start_date,usd_price
6123,20,92,6,506468.75,2024-10-02,4.97,Motor Elétrico Yamaha Nautic Kraken 133HP,propulsão,2024-07-08,16239.74
7705,9,94,2,77426.9,2024-10-02,4.97,Motor de Popa Volvo Magnum 276HP,propulsão,2023-03-31,8022.13
8922,41,96,11,776829.0,2024-10-02,4.97,Motor de Popa Tohatsu Boost Swift 126HP,propulsão,2023-06-23,14776.4
8460,45,106,5,21924.0,2024-10-02,4.97,Âncora Danforth Nitro Titan Vox,ancoragem,2023-08-01,918.37
5478,7,114,7,5315.25,2024-10-02,4.97,Boia de Arqueamento Danforth Tidal Zen Swift,ancoragem,2023-02-16,152.46
818,12,126,3,7629.45,2024-10-02,4.97,Corrente Danforth Hydro,ancoragem,2020-10-28,467.05
9597,33,23,7,78250.0,2024-10-03,4.98,Piloto Automático Furuno Torque Peak,eletrônicos,2024-03-21,2244.66
53,2,25,12,145518.0,2024-10-03,4.98,Rádio Lowrance Nitro Thrust Barracuda,eletrônicos,2024-03-22,2430.59
3630,16,30,13,398260.9,2024-10-03,4.98,Transponder AIS Boost,eletrônicos,2023-09-04,6558.44
7209,27,41,7,74200.0,2024-10-03,4.98,GPS Simrad Flow Pulse,eletrônicos,2024-10-01,1944.42
2405,42,57,15,1692766.05,2024-10-03,4.98,Motor de Popa Honda Vector Kinetic 174HP,propulsão,2024-03-22,23810.02
5149,35,69,5,215008.75,2024-10-03,4.98,Motor de Popa Torqeedo Ultra Impulse 292HP,propulsão,2024-04-18,8620.92
4393,13,86,12,1066164.1,2024-10-03,4.98,Motor Diesel Volvo Helix Evo Force 144HP,propulsão,2021-08-13,17824.79
863,2,94,8,309706.65,2024-10-03,4.98,Motor de Popa Volvo Magnum 276HP,propulsão,2023-03-31,8022.13
4883,17,133,15,28391.0,2024-10-03,4.98,Âncora Bruce Core Pulse,ancoragem,2024-03-01,381.67
752,32,149,3,3316.45,2024-10-03,4.98,Cabo de Nylon Bruce Core,ancoragem,2023-02-14,225.94
716,12,15,12,334797.0,2024-10-04,5.07,Radar Garmin Tidal Thrust,eletrônicos,2024-09-25,5097.71
7267,35,24,9,198635.5,2024-10-04,5.07,GPS AIS Orca Marlin Velocity,eletrônicos,2024-07-29,4113.86
8158,29,29,3,109531.0,2024-10-04,5.07,Rádio Simrad Orca,eletrônicos,2022-03-29,7689.63
775,43,32,4,50010.0,2024-10-04,5.07,Sonda AIS Impulse Oceanic Zenith,eletrônicos,2024-07-23,2240.54
5510,31,35,4,44022.0,2024-10-04,5.07,Radar Furuno Swift,eletrônicos,2023-02-15,2106.85
9356,21,49,7,88207.5,2024-10-04,5.07,Sonda Furuno Swift,eletrônicos,2024-09-11,2352.61
9359,18,66,9,113145.0,2024-10-04,5.07,Motor de Popa Tohatsu Poseidon Helix Prime 135HP,propulsão,2024-07-08,2297.7
869,3,84,5,217119.0,2024-10-04,5.07,Motor de Popa Torqeedo Zenith Peak Thrust 212HP,propulsão,2024-05-14,8456.45
5825,15,84,5,206263.05,2024-10-04,5.07,Motor de Popa Torqeedo Zenith Peak Thrust 212HP,propulsão,2024-05-14,8456.45
1575,47,87,9,601739.0,2024-10-04,5.07,Motor Elétrico Volvo Boost 225HP,propulsão,2023-09-04,13597.7
8248,3,90,13,976851.75,2024-10-04,5.07,Motor de Popa Yamaha Thrust Marlin Nexus 182HP,propulsão,2024-06-25,14571.29
1568,7,115,14,11628.0,2024-10-04,5.07,Cabo de Nylon Delta Force Magnum Leviathan,ancoragem,2023-12-12,167.9
9554,14,117,6,23387.1,2024-10-04,5.07,Corrente Danforth Zen Abyss Axis,ancoragem,2022-06-10,823.4
2853,35,123,4,11108.0,2024-10-04,5.07,Cabo de Nylon Danforth Orca Aero,ancoragem,2022-09-02,535.37
5289,18,131,1,964.0,2024-10-04,5.07,Boia de Arqueamento Danforth Core Vortex,ancoragem,2024-08-13,175.62
6283,15,150,14,21887.05,2024-10-04,5.07,Cabo de Nylon Danforth Magnum Vox,ancoragem,2024-10-04,300.96
7112,33,15,8,212038.1,2024-10-05,5.15,Radar Garmin Tidal Thrust,eletrônicos,2024-09-25,5097.71
3902,43,18,15,398587.0,2024-10-05,5.15,Rádio Simrad Axis,eletrônicos,2024-04-02,5265.1
2639,20,40,1,13474.8,2024-10-05,5.15,Sonda Furuno Maré Tidal,eletrônicos,2024-03-04,2867.26
5925,4,50,9,101484.0,2024-10-05,5.15,Piloto Automático Simrad Poseidon Magnum,eletrônicos,2023-07-31,2378.45
4523,31,75,13,404689.55,2024-10-05,5.15,Motor Diesel Volvo Flow Leviathan Maré 187HP,propulsão,2024-08-28,5924.6
3194,49,78,13,1582900.0,2024-10-05,5.15,Motor Elétrico Honda Mako Axis 131HP,propulsão,2024-03-27,24425.59
777,41,79,11,727615.0,2024-10-05,5.15,Motor Diesel Tohatsu Zenith 60HP,propulsão,2024-09-13,11873.21
4201,36,103,4,7157.0,2024-10-05,5.15,Âncora Delta Swift,ancoragem,2024-09-25,326.91
4330,22,103,11,19681.0,2024-10-05,5.15,Âncora Delta Swift,ancoragem,2024-09-25,326.91
4064,2,105,9,2646.7,2024-10-05,5.15,Cabo de Nylon Danforth Prime,ancoragem,2024-06-13,57.36
5821,1,107,12,18161.0,2024-10-05,5.15,Boia de Arqueamento Bruce Tidal Marlin,ancoragem,2023-11-16,311.59
2307,20,118,5,20497.2,2024-10-05,5.15,Boia de Arqueamento Delta Force Vox,ancoragem,2024-09-20,787.87
8657,27,122,9,11902.0,2024-10-05,5.15,Corrente Danforth Zenith Oceanic Torque,ancoragem,2023-09-14,271.3
6677,28,125,4,13608.0,2024-10-05,5.15,Cabo de Nylon Danforth Kinetic,ancoragem,2023-03-22,646.27
2199,10,130,13,53873.0,2024-10-05,5.15,Boia de Arqueamento Delta Zen Boost Vortex,ancoragem,2024-06-26,752.23
5684,36,143,12,50575.15,2024-10-05,5.15,Âncora Delta Hydra Kraken Velocity,ancoragem,2023-05-24,896.83
1611,40,146,10,4712.0,2024-10-05,5.15,Corrente Delta Vox Ion,ancoragem,2024-07-29,87.83
1808,39,21,5,43673.0,2024-10-06,5.37,GPS AIS Nautic Thrust,eletrônicos,2024-08-09,1584.96
9402,35,21,7,61142.0,2024-10-06,5.37,GPS AIS Nautic Thrust,eletrônicos,2024-08-09,1584.96
8977,41,27,8,132092.0,2024-10-06,5.37,GPS Garmin Vortex Maré Drift,eletrônicos,2022-07-12,3051.23
4533,19,39,4,112604.45,2024-10-06,5.37,GPS Furuno Vector,eletrônicos,2020-10-16,5270.87
3731,39,52,11,143207.75,2024-10-06,5.37,Motor Diesel Honda Zen Tidal Mako 26HP,propulsão,2024-07-29,2426.66
999,1,56,7,300921.0,2024-10-06,5.37,Motor Elétrico Torqeedo Velocity Swift 74HP,propulsão,2022-12-19,8087.59
317,15,73,12,1717919.0,2024-10-06,5.37,Motor de Popa Torqeedo Core Hydra Flux 162HP,propulsão,2024-08-21,26171.36
976,6,77,2,89409.0,2024-10-06,5.37,Motor Diesel Tohatsu Vector 197HP,propulsão,2023-02-02,8959.75
7224,38,79,9,595322.0,2024-10-06,5.37,Motor Diesel Tohatsu Zenith 60HP,propulsão,2024-09-13,11873.21
3245,42,93,11,1049984.65,2024-10-06,5.37,Motor Elétrico Yamaha Flow 204HP,propulsão,2024-06-04,19072.72
4170,34,97,9,1218016.0,2024-10-06,5.37,Motor de Popa Tohatsu Evo 168HP,propulsão,2023-01-06,25607.88
7014,34,97,5,676675.0,2024-10-06,5.37,Motor de Popa Tohatsu Evo 168HP,propulsão,2023-01-06,25607.88
8769,3,103,3,5099.6,2024-10-06,5.37,Âncora Delta Swift,ancoragem,2024-09-25,326.91
5280,49,130,10,41441.0,2024-10-06,5.37,Boia de Arqueamento Delta Zen Boost Vortex,ancoragem,2024-06-26,752.23
4525,20,140,8,25077.0,2024-10-06,5.37,Boia de Arqueamento Bruce Dash Titan Pulse,ancoragem,2024-04-26,612.49
2553,24,150,1,1646.0,2024-10-06,5.37,Cabo de Nylon Danforth Magnum Vox,ancoragem,2024-10-04,300.96
6229,14,1,4,125865.5,2024-10-07,5.4,Transponder AIS Maré Magnum,eletrônicos,2024-08-02,5774.5
9634,15,37,6,34585.7,2024-10-07,5.4,GPS Lowrance Evo Storm Drift,eletrônicos,2023-10-30,1211.89
16,39,45,2,18816.65,2024-10-07,5.4,GPS Furuno Current,eletrônicos,2023-03-22,1881.33
245,12,55,7,769910.0,2024-10-07,5.4,Motor Diesel Volvo Flow Oceanic 259HP,propulsão,2024-02-06,22138.68
1858,47,55,15,1567317.6,2024-10-07,5.4,Motor Diesel Volvo Flow Oceanic 259HP,propulsão,2024-02-06,22138.68
3015,17,68,11,735868.0,2024-10-07,5.4,Motor de Popa Honda Ion Vox Prime 163HP,propulsão,2024-04-04,13317.89
4708,3,69,8,344014.0,2024-10-07,5.4,Motor de Popa Torqeedo Ultra Impulse 292HP,propulsão,2024-04-18,8620.92
3720,13,80,2,245525.6,2024-10-07,5.4,Motor de Popa Volvo Maré 69HP,propulsão,2022-10-28,24177.04
1048,15,89,12,944137.0,2024-10-07,5.4,Motor Elétrico Yamaha Orca Storm Zenith 11HP,propulsão,2024-09-13,14122.53
9495,42,108,1,3346.0,2024-10-07,5.4,Boia de Arqueamento Bruce Titan,ancoragem,2023-11-16,688.83
2604,47,113,3,13185.0,2024-10-07,5.4,Âncora Delta Mako Ultra,ancoragem,2024-08-06,777.57
8504,29,118,3,12297.75,2024-10-07,5.4,Boia de Arqueamento Delta Force Vox,ancoragem,2024-09-20,787.87
3707,25,119,6,19535.0,2024-10-07,5.4,Âncora Bruce Aqua,ancoragem,2023-08-04,669.88
1294,7,122,11,13819.65,2024-10-07,5.4,Corrente Danforth Zenith Oceanic Torque,ancoragem,2023-09-14,271.3
8288,14,124,9,32232.55,2024-10-07,5.4,Corrente Delta Axis,ancoragem,2024-07-02,665.23
3404,28,127,10,14719.3,2024-10-07,5.4,Cabo de Nylon Delta Velocity Core Mako,ancoragem,2023-03-27,296.24
9644,18,145,11,45455.6,2024-10-07,5.4,Boia de Arqueamento Delta Nexus,ancoragem,2024-02-09,875.03
5716,43,5,7,157398.85,2024-10-08,5.51,Piloto Automático Furuno Storm,eletrônicos,2024-09-24,4327.37
7865,17,16,1,30006.0,2024-10-08,5.51,Sonda Garmin Axis,eletrônicos,2024-06-19,5491.48
8255,42,26,5,86416.0,2024-10-08,5.51,Piloto Automático Furuno Core Boost Flux,eletrônicos,2024-05-17,3378.85
5104,18,43,12,421162.0,2024-10-08,5.51,Sonda AIS Barracuda,eletrônicos,2021-12-28,6219.32
8120,1,56,13,530911.3,2024-10-08,5.51,Motor Elétrico Torqeedo Velocity Swift 74HP,propulsão,2022-12-19,8087.59
912,18,72,9,852132.9,2024-10-08,5.51,Motor de Popa Volvo Hydro Dash 256HP,propulsão,2018-03-09,30675.48
7984,13,79,9,595322.0,2024-10-08,5.51,Motor Diesel Tohatsu Zenith 60HP,propulsão,2024-09-13,11873.21
5770,16,92,13,1097347.85,2024-10-08,5.51,Motor Elétrico Yamaha Nautic Kraken 133HP,propulsão,2024-07-08,16239.74
5012,7,105,3,882.55,2024-10-08,5.51,Cabo de Nylon Danforth Prime,ancoragem,2024-06-13,57.36
8326,40,113,11,48345.0,2024-10-08,5.51,Âncora Delta Mako Ultra,ancoragem,2024-08-06,777.57
8338,7,116,12,29360.7,2024-10-08,5.51,Cabo de Nylon Delta Velocity Oceanic Abyss,ancoragem,2022-03-16,502.24
288,23,138,2,7947.7,2024-10-08,5.51,Boia de Arqueamento Delta Peak Boost Thrust,ancoragem,2023-05-25,836.88
8133,46,11,2,72464.0,2024-10-09,5.63,GPS Furuno Swift Leviathan Poseidon,eletrônicos,2023-05-09,7246.24
682,20,18,2,53145.0,2024-10-09,5.63,Rádio Simrad Axis,eletrônicos,2024-04-02,5265.1
7571,43,51,14,898226.0,2024-10-09,5.63,Motor Diesel Tohatsu Evo Zenith 16HP,propulsão,2024-10-01,11769.05
769,29,59,14,1220326.0,2024-10-09,5.63,Motor Diesel Yanmar Hydro Magnum Boost 267HP,propulsão,2024-09-04,15467.88
9991,14,64,12,1271163.65,2024-10-09,5.63,Motor Elétrico Yamaha Swift Drift Current 265HP,propulsão,2022-09-06,21352.22
4514,8,102,14,11065.6,2024-10-09,5.63,Cabo de Nylon Bruce Nexus,ancoragem,2020-01-15,199.93
9160,4,125,3,10206.0,2024-10-09,5.63,Cabo de Nylon Danforth Kinetic,ancoragem,2023-03-22,646.27
6633,27,126,11,27975.6,2024-10-09,5.63,Corrente Danforth Hydro,ancoragem,2020-10-28,467.05
4234,9,132,12,17818.2,2024-10-09,5.63,Corrente Bruce Nautic Evo,ancoragem,2024-02-15,314.46
6321,2,143,13,57674.0,2024-10-09,5.63,Âncora Delta Hydra Kraken Velocity,ancoragem,2023-05-24,896.83
549,27,9,10,397055.0,2024-10-10,5.58,Transponder AIS Titan Pulse,eletrônicos,2024-08-21,7258.64
3517,10,18,8,212580.0,2024-10-10,5.58,Rádio Simrad Axis,eletrônicos,2024-04-02,5265.1
9177,25,18,9,239152.0,2024-10-10,5.58,Rádio Simrad Axis,eletrônicos,2024-04-02,5265.1
2679,25,29,12,416217.8,2024-10-10,5.58,Rádio Simrad Orca,eletrônicos,2022-03-29,7689.63
4703,9,36,2,42942.85,2024-10-10,5.58,Radar Lowrance Aqua Pulse,eletrônicos,2023-10-11,4476.41
5461,14,36,4,85885.7,2024-10-10,5.58,Radar Lowrance Aqua Pulse,eletrônicos,2023-10-11,4476.41
5532,7,84,7,303967.0,2024-10-10,5.58,Motor de Popa Torqeedo Zenith Peak Thrust 212HP,propulsão,2024-05-14,8456.45
2645,25,89,1,78678.0,2024-10-10,5.58,Motor Elétrico Yamaha Orca Storm Zenith 11HP,propulsão,2024-09-13,14122.53
2027,47,95,1,66317.6,2024-10-10,5.58,Motor Diesel Honda Leviathan 133HP,propulsão,2022-11-23,12945.63
7060,32,100,13,1291812.85,2024-10-10,5.58,Motor Elétrico Honda Vector Abyss 220HP,propulsão,2021-05-13,19807.28
2593,4,109,10,6227.0,2024-10-10,5.58,Cabo de Nylon Danforth Evo Aqua Mako,ancoragem,2024-04-01,123.24
3950,17,109,7,4359.0,2024-10-10,5.58,Cabo de Nylon Danforth Evo Aqua Mako,ancoragem,2024-04-01,123.24
5990,23,138,4,15895.4,2024-10-10,5.58,Boia de Arqueamento Delta Peak Boost Thrust,ancoragem,2023-05-25,836.88
3751,34,4,5,16063.55,2024-10-11,5.76,Rádio AIS Hydro Tidal Zen,eletrônicos,2024-03-13,679.13
6097,39,11,15,543479.0,2024-10-11,5.76,GPS Furuno Swift Leviathan Poseidon,eletrônicos,2023-05-09,7246.24
6404,19,22,9,337322.2,2024-10-11,5.76,Transponder Furuno Force Ion,eletrônicos,2022-08-22,7630.67
4843,18,25,5,60632.0,2024-10-11,5.76,Rádio Lowrance Nitro Thrust Barracuda,eletrônicos,2024-03-22,2430.59
5339,12,53,12,611895.0,2024-10-11,5.76,Motor Elétrico Torqeedo Zen Titan Hydra 129HP,propulsão,2024-08-06,9496.3
5822,9,59,9,745270.25,2024-10-11,5.76,Motor Diesel Yanmar Hydro Magnum Boost 267HP,propulsão,2024-09-04,15467.88
9219,34,60,7,761258.0,2024-10-11,5.76,Motor de Popa Honda Velocity Drift 258HP,propulsão,2024-08-27,19786.24
750,4,91,2,256283.4,2024-10-11,5.76,Motor Elétrico Tohatsu Zenith Oceanic 113HP,propulsão,2023-09-14,27671.77
3391,13,93,12,1205724.0,2024-10-11,5.76,Motor Elétrico Yamaha Flow 204HP,propulsão,2024-06-04,19072.72
5268,46,112,15,32714.0,2024-10-11,5.76,Corrente Danforth Tidal,ancoragem,2024-06-10,406.44
1970,16,114,12,9591.0,2024-10-11,5.76,Boia de Arqueamento Danforth Tidal Zen Swift,ancoragem,2023-02-16,152.46
8383,47,127,5,7747.0,2024-10-11,5.76,Cabo de Nylon Delta Velocity Core Mako,ancoragem,2023-03-27,296.24
3465,20,130,5,20720.0,2024-10-11,5.76,Boia de Arqueamento Delta Zen Boost Vortex,ancoragem,2024-06-26,752.23
5033,47,131,11,10599.0,2024-10-11,5.76,Boia de Arqueamento Danforth Core Vortex,ancoragem,2024-08-13,175.62
7499,5,131,2,1830.65,2024-10-11,5.76,Boia de Arqueamento Danforth Core Vortex,ancoragem,2024-08-13,175.62
9614,23,135,2,3289.0,2024-10-11,5.76,Cabo de Nylon Danforth Titan Poseidon,ancoragem,2023-04-11,328.1
5446,39,142,7,5495.75,2024-10-11,5.76,Âncora Danforth Vector Evo,ancoragem,2024-09-16,149.71
5209,17,31,10,78689.45,2024-10-12,6.05,Transponder Furuno Pulse Axis,eletrônicos,2024-07-03,1482.91
7693,23,38,9,238150.0,2024-10-12,6.05,Rádio AIS Force,eletrônicos,2024-08-20,4851.61
7041,4,39,10,281511.6,2024-10-12,6.05,GPS Furuno Vector,eletrônicos,2020-10-16,5270.87
1378,23,45,15,141128.2,2024-10-12,6.05,GPS Furuno Current,eletrônicos,2023-03-22,1881.33
4875,28,53,13,697775.0,2024-10-12,6.05,Motor Elétrico Torqeedo Zen Titan Hydra 129HP,propulsão,2024-08-06,9496.3
2945,4,56,13,558854.0,2024-10-12,6.05,Motor Elétrico Torqeedo Velocity Swift 74HP,propulsão,2022-12-19,8087.59
3436,36,75,2,65537.0,2024-10-12,6.05,Motor Diesel Volvo Flow Leviathan Maré 187HP,propulsão,2024-08-28,5924.6
6865,31,77,11,491751.0,2024-10-12,6.05,Motor Diesel Tohatsu Vector 197HP,propulsão,2023-02-02,8959.75
3424,5,78,9,1095854.0,2024-10-12,6.05,Motor Elétrico Honda Mako Axis 131HP,propulsão,2024-03-27,24425.59
7247,43,88,15,688794.65,2024-10-12,6.05,Motor Diesel Tohatsu Kinetic Poseidon 113HP,propulsão,2024-01-08,9896.1
9675,8,98,6,476167.0,2024-10-12,6.05,Motor Diesel Parsun Velocity Abyss Orca 235HP,propulsão,2023-09-29,15850.04
8644,34,105,1,294.5,2024-10-12,6.05,Cabo de Nylon Danforth Prime,ancoragem,2024-06-13,57.36
6310,10,112,9,19629.0,2024-10-12,6.05,Corrente Danforth Tidal,ancoragem,2024-06-10,406.44
6387,22,112,12,24862.45,2024-10-12,6.05,Corrente Danforth Tidal,ancoragem,2024-06-10,406.44
66,33,114,9,7194.0,2024-10-12,6.05,Boia de Arqueamento Danforth Tidal Zen Swift,ancoragem,2023-02-16,152.46
4195,24,137,12,40626.0,2024-10-12,6.05,Âncora Danforth Impulse,ancoragem,2024-04-04,673.98
7550,30,146,7,3298.4,2024-10-12,6.05,Corrente Delta Vox Ion,ancoragem,2024-07-29,87.83
8531,8,23,6,67072.0,2024-10-13,5.63,Piloto Automático Furuno Torque Peak,eletrônicos,2024-03-21,2244.66
9032,36,26,2,34566.0,2024-10-13,5.63,Piloto Automático Furuno Core Boost Flux,eletrônicos,2024-05-17,3378.85
1538,16,35,9,99050.0,2024-10-13,5.63,Radar Furuno Swift,eletrônicos,2023-02-15,2106.85
8265,30,44,7,75648.0,2024-10-13,5.63,GPS Simrad Zen Hydra Peak,eletrônicos,2024-02-05,2159.34
957,32,54,3,346373.8,2024-10-13,5.63,Motor de Popa Yamaha Evo Dash 155HP,propulsão,2021-08-06,23191.9
6071,48,54,15,1823022.0,2024-10-13,5.63,Motor de Popa Yamaha Evo Dash 155HP,propulsão,2021-08-06,23191.9
8051,32,65,8,194238.9,2024-10-13,5.63,Motor de Popa Torqeedo Nautic Swift 223HP,propulsão,2024-05-17,4996.52
8788,46,81,6,696246.45,2024-10-13,5.63,Motor Elétrico Torqeedo Barracuda Magnum Helix 101HP,propulsão,2024-05-09,23685.5
7346,34,124,11,41469.0,2024-10-13,5.63,Corrente Delta Axis,ancoragem,2024-07-02,665.23
3696,41,127,3,4415.6,2024-10-13,5.63,Cabo de Nylon Delta Velocity Core Mako,ancoragem,2023-03-27,296.24
9965,5,136,6,11248.95,2024-10-13,5.63,Cabo de Nylon Bruce Flux Hydro,ancoragem,2023-10-20,390.62
5891,13,147,13,37421.45,2024-10-13,5.63,Corrente Danforth Force Leviathan Impulse,ancoragem,2022-08-25,592.19
65,21,4,7,22489.35,2024-10-14,5.6,Rádio AIS Hydro Tidal Zen,eletrônicos,2024-03-13,679.13
7024,21,16,14,399079.8,2024-10-14,5.6,Sonda Garmin Axis,eletrônicos,2024-06-19,5491.48
8411,19,20,14,410084.6,2024-10-14,5.6,Radar AIS Marlin,eletrônicos,2021-10-04,5689.04
1396,16,24,2,44140.8,2024-10-14,5.6,GPS AIS Orca Marlin Velocity,eletrônicos,2024-07-29,4113.86
764,1,28,10,135456.7,2024-10-14,5.6,Piloto Automático AIS Core,eletrônicos,2024-05-14,2776.74
2013,19,40,14,188648.15,2024-10-14,5.6,Sonda Furuno Maré Tidal,eletrônicos,2024-03-04,2867.26
7441,40,51,1,60951.05,2024-10-14,5.6,Motor Diesel Tohatsu Evo Zenith 16HP,propulsão,2024-10-01,11769.05
1960,33,87,7,468019.0,2024-10-14,5.6,Motor Elétrico Volvo Boost 225HP,propulsão,2023-09-04,13597.7
4207,5,88,5,241682.0,2024-10-14,5.6,Motor Diesel Tohatsu Kinetic Poseidon 113HP,propulsão,2024-01-08,9896.1
1633,12,92,4,337645.2,2024-10-14,5.6,Motor Elétrico Yamaha Nautic Kraken 133HP,propulsão,2024-07-08,16239.74
6556,46,102,4,3328.0,2024-10-14,5.6,Cabo de Nylon Bruce Nexus,ancoragem,2020-01-15,199.93
4128,15,119,12,37116.5,2024-10-14,5.6,Âncora Bruce Aqua,ancoragem,2023-08-04,669.88
7244,17,119,9,29302.0,2024-10-14,5.6,Âncora Bruce Aqua,ancoragem,2023-08-04,669.88
3187,12,122,5,6612.0,2024-10-14,5.6,Corrente Danforth Zenith Oceanic Torque,ancoragem,2023-09-14,271.3
894,36,124,8,30159.0,2024-10-14,5.6,Corrente Delta Axis,ancoragem,2024-07-02,665.23
6424,46,134,11,51894.0,2024-10-14,5.6,Âncora Delta Storm Vox,ancoragem,2023-09-06,948.15
8707,48,134,7,31371.85,2024-10-14,5.6,Âncora Delta Storm Vox,ancoragem,2023-09-06,948.15
132,3,5,12,284028.0,2024-10-15,5.64,Piloto Automático Furuno Storm,eletrônicos,2024-09-24,4327.37
7397,9,8,13,61554.3,2024-10-15,5.64,GPS AIS Zen,eletrônicos,2024-04-16,947.05
8152,43,18,4,100975.5,2024-10-15,5.64,Rádio Simrad Axis,eletrônicos,2024-04-02,5265.1
973,25,19,13,213621.0,2024-10-15,5.64,Sonda Lowrance Tidal Storm Vox,eletrônicos,2023-08-28,3358.13
3761,21,27,6,99069.0,2024-10-15,5.64,GPS Garmin Vortex Maré Drift,eletrônicos,2022-07-12,3051.23
5235,26,31,10,82831.0,2024-10-15,5.64,Transponder Furuno Pulse Axis,eletrônicos,2024-07-03,1482.91
4088,29,38,13,326795.25,2024-10-15,5.64,Rádio AIS Force,eletrônicos,2024-08-20,4851.61
6028,34,39,4,118531.0,2024-10-15,5.64,GPS Furuno Vector,eletrônicos,2020-10-16,5270.87
8349,41,61,11,292794.75,2024-10-15,5.64,Motor Diesel Honda Prime 84HP,propulsão,2024-08-26,5102.18
7217,33,77,9,382224.9,2024-10-15,5.64,Motor Diesel Tohatsu Vector 197HP,propulsão,2023-02-02,8959.75
9405,22,95,15,1047121.0,2024-10-15,5.64,Motor Diesel Honda Leviathan 133HP,propulsão,2022-11-23,12945.63
8746,25,101,13,6024.0,2024-10-15,5.64,Cabo de Nylon Delta Vortex,ancoragem,2024-07-03,82.96
7518,20,111,13,52922.6,2024-10-15,5.64,Boia de Arqueamento Danforth Aero Dash,ancoragem,2024-03-12,860.37
1751,36,115,5,3945.35,2024-10-15,5.64,Cabo de Nylon Delta Force Magnum Leviathan,ancoragem,2023-12-12,167.9
2582,35,132,1,1484.85,2024-10-15,5.64,Corrente Bruce Nautic Evo,ancoragem,2024-02-15,314.46
740,46,139,11,15674.0,2024-10-15,5.64,Boia de Arqueamento Danforth Torque,ancoragem,2020-10-30,246.89
6215,23,145,4,16529.05,2024-10-15,5.64,Boia de Arqueamento Delta Nexus,ancoragem,2024-02-09,875.03
6709,35,149,10,11054.2,2024-10-15,5.64,Cabo de Nylon Bruce Core,ancoragem,2023-02-14,225.94
1965,20,33,6,38280.25,2024-10-16,5.67,Transponder Garmin Drift Vortex Marlin,eletrônicos,2024-04-10,1325.97
2965,10,36,13,293818.0,2024-10-16,5.67,Radar Lowrance Aqua Pulse,eletrônicos,2023-10-11,4476.41
8786,29,36,9,193242.35,2024-10-16,5.67,Radar Lowrance Aqua Pulse,eletrônicos,2023-10-11,4476.41
8337,10,37,13,78880.0,2024-10-16,5.67,GPS Lowrance Evo Storm Drift,eletrônicos,2023-10-30,1211.89
2634,35,47,3,17450.55,2024-10-16,5.67,Rádio Simrad Tidal Aqua,eletrônicos,2024-07-04,1116.66
6187,46,47,4,24492.0,2024-10-16,5.67,Rádio Simrad Tidal Aqua,eletrônicos,2024-07-04,1116.66
3180,49,56,3,122517.7,2024-10-16,5.67,Motor Elétrico Torqeedo Velocity Swift 74HP,propulsão,2022-12-19,8087.59
39,13,71,8,989322.4,2024-10-16,5.67,Motor Elétrico Torqeedo Pulse 300HP,propulsão,2024-08-29,23100.17
8758,24,84,3,123758.4,2024-10-16,5.67,Motor de Popa Torqeedo Zenith Peak Thrust 212HP,propulsão,2024-05-14,8456.45
6430,40,86,14,1243857.8,2024-10-16,5.67,Motor Diesel Volvo Helix Evo Force 144HP,propulsão,2021-08-13,17824.79
9806,32,98,5,376965.7,2024-10-16,5.67,Motor Diesel Parsun Velocity Abyss Orca 235HP,propulsão,2023-09-29,15850.04
4992,43,104,1,3527.35,2024-10-16,5.67,Cabo de Nylon Delta Zen Vortex Storm,ancoragem,2020-03-26,742.54
5069,27,23,10,111786.0,2024-10-17,5.68,Piloto Automático Furuno Torque Peak,eletrônicos,2024-03-21,2244.66
2759,8,28,10,142586.0,2024-10-17,5.68,Piloto Automático AIS Core,eletrônicos,2024-05-14,2776.74
3297,10,32,3,35631.65,2024-10-17,5.68,Sonda AIS Impulse Oceanic Zenith,eletrônicos,2024-10-07,2288.99
8485,31,36,10,226014.0,2024-10-17,5.68,Radar Lowrance Aqua Pulse,eletrônicos,2023-10-11,4476.41
8864,23,45,4,39615.0,2024-10-17,5.68,GPS Furuno Current,eletrônicos,2023-03-22,1881.33
376,33,88,15,725047.0,2024-10-17,5.68,Motor Diesel Tohatsu Kinetic Poseidon 113HP,propulsão,2024-01-08,9896.1
2728,10,89,13,1022815.0,2024-10-17,5.68,Motor Elétrico Yamaha Orca Storm Zenith 11HP,propulsão,2024-09-13,14122.53
997,10,95,15,1047121.0,2024-10-17,5.68,Motor Diesel Honda Leviathan 133HP,propulsão,2022-11-23,12945.63
7782,18,97,3,385704.75,2024-10-17,5.68,Motor de Popa Tohatsu Evo 168HP,propulsão,2023-01-06,25607.88
8216,39,114,1,759.05,2024-10-17,5.68,Boia de Arqueamento Danforth Tidal Zen Swift,ancoragem,2023-02-16,152.46
9799,44,145,4,17399.0,2024-10-17,5.68,Boia de Arqueamento Delta Nexus,ancoragem,2024-02-09,875.03
9257,7,148,11,50008.95,2024-10-17,5.68,Âncora Delta Force Barracuda Mako,ancoragem,2024-06-18,885.1
8832,2,22,12,449762.3,2024-10-18,5.67,Transponder Furuno Force Ion,eletrônicos,2022-08-22,7630.67
5381,41,23,3,31859.2,2024-10-18,5.67,Piloto Automático Furuno Torque Peak,eletrônicos,2024-03-21,2244.66
379,25,26,14,241965.0,2024-10-18,5.67,Piloto Automático Furuno Core Boost Flux,eletrônicos,2024-05-17,3378.85
