id,id_client,id_product,qtd,total,sale_date,mean_quote
8170,37,130,10,41441.0,2024-06-09,5.28
8171,19,3,5,42864.95,2024-10-11,5.63
8172,46,72,12,1136177.2,2023-01-03,5.38
8173,16,76,9,1333784.0,2023-12-25,4.86
8174,38,132,4,5939.4,2024-05-27,5.17
8175,28,27,15,235288.4,2024-11-19,5.77
8176,9,43,15,526453.0,2024-03-23,4.99
8177,26,115,2,1577.95,2023-05-07,4.97
8178,26,135,7,11512.0,2023-06-22,4.78
8179,1,20,15,462502.0,2024-05-27,5.17
8180,43,55,10,1099872.0,2023-12-10,4.92
8181,9,42,3,17979.0,2023-02-24,5.18
8182,5,115,5,4153.0,2024-03-11,4.98
8183,11,61,9,239559.6,2024-08-08,5.62
8184,27,80,9,1104864.25,2024-10-27,5.7
8185,32,124,1,3581.5,2024-01-04,4.92
8186,37,48,2,29473.0,2024-11-24,5.81
8187,45,69,15,678975.0,2024-12-20,6.08
8188,4,130,2,8288.0,2024-08-03,5.74
8189,41,148,7,33499.0,2023-01-12,5.14
8190,30,90,10,751424.35,2023-07-28,4.73
8191,25,126,11,29448.0,2024-03-09,4.98
8192,25,76,1,140788.1,2024-12-30,6.19
8193,1,20,10,292917.3,2023-11-28,4.89
8194,40,144,15,33212.0,2024-08-07,5.61
8195,11,133,1,1893.0,2024-10-03,5.48
8196,32,42,5,28465.8,2024-12-26,6.17
8197,31,35,15,156828.85,2023-03-11,5.18
8198,12,48,4,55997.75,2024-03-27,4.99
8199,38,92,6,533125.0,2024-05-05,5.07
8200,41,106,10,43849.0,2024-09-02,5.62
8201,33,140,15,47019.0,2023-08-16,4.98
8202,9,123,9,24994.0,2024-02-14,4.97
8203,35,67,3,244498.65,2023-05-03,5.02
8205,8,101,14,6488.0,2023-06-16,4.83
8206,16,110,10,24955.0,2023-02-04,5.1
8207,40,137,9,30469.0,2023-03-16,5.29
8208,47,47,8,48984.0,2023-09-24,4.91
8209,45,41,10,106000.0,2024-06-30,5.56
8210,2,49,8,106114.0,2024-12-13,6.04
8211,14,67,3,257367.0,2023-01-01,5.34
8212,29,47,11,67353.0,2024-06-25,5.43
8213,42,96,12,805077.5,2023-05-05,4.97
8214,8,38,1,25137.95,2024-12-25,6.15
8215,10,33,15,100737.0,2023-09-09,4.98
8216,39,114,1,759.05,2024-10-17,5.68
8217,29,148,2,9571.0,2023-06-04,4.96
8218,44,100,15,1490553.8,2024-06-27,5.52
8219,31,63,2,279915.0,2024-07-06,5.5
8220,8,63,13,1728477.5,2024-10-01,5.45
8221,41,29,6,219062.0,2023-12-13,4.96
8222,40,21,11,91276.0,2023-06-08,4.91
8223,32,147,10,30301.0,2024-01-26,4.91
8224,11,40,1,13474.8,2024-01-23,4.97
8225,21,15,8,223198.0,2024-01-04,4.92
8226,24,4,11,35340.95,2024-08-09,5.51
8227,1,60,8,826508.55,2023-10-22,5.05
8228,36,113,12,52740.0,2024-07-25,5.64
8229,1,120,8,23746.2,2024-02-29,4.98
8230,25,32,13,162532.0,2023-05-01,5.0
8231,6,138,6,23843.1,2023-11-08,4.89
8232,28,95,2,132635.2,2024-02-11,4.97
8233,49,99,1,101903.65,2023-03-01,5.21
8234,18,63,4,531839.45,2024-09-29,5.44
8235,5,114,2,1599.0,2023-02-28,5.21
8236,2,22,6,224881.15,2023-10-13,5.06
8237,49,74,10,822306.7,2024-11-22,5.81
8238,49,125,3,10206.0,2023-10-03,5.11
8239,28,103,5,8946.0,2023-04-19,5.05
8240,25,36,8,171770.45,2023-06-04,4.96
8241,22,86,6,533082.05,2024-02-29,4.98
8242,14,64,11,1165232.95,2023-11-28,4.89
8243,24,6,7,82741.0,2024-03-29,5.0
8244,21,2,5,69991.0,2023-06-05,4.92
8245,22,139,1,1353.75,2023-05-09,5.0
8246,38,90,5,375712.65,2024-03-13,4.98
8247,27,41,8,84800.0,2023-06-26,4.77
8248,3,90,13,976851.75,2024-04-10,5.07
8249,39,20,13,400835.0,2024-11-16,5.79
8250,34,140,2,5955.55,2023-05-08,4.97
8251,25,6,2,23640.0,2023-11-11,4.92
8252,4,129,11,35928.0,2023-01-22,5.2
8253,5,149,10,11636.0,2024-05-21,5.1
8254,8,119,15,48837.0,2023-09-08,4.98
8255,42,26,5,86416.0,2024-08-10,5.51
8256,12,11,7,240941.85,2023-09-08,4.98
8257,23,55,1,104487.65,2023-11-03,4.89
8258,1,53,5,254956.25,2024-06-20,5.43
8259,15,147,12,34542.95,2023-06-29,4.86
8260,24,24,13,286917.1,2023-06-03,4.96
8261,9,97,6,771409.5,2024-11-07,5.66
8262,38,149,14,15476.45,2023-05-11,4.97
8263,3,58,11,1137216.5,2023-10-09,5.17
8264,18,22,1,37480.35,2023-12-08,4.92
8265,30,44,7,75648.0,2024-10-13,5.63
8266,18,111,6,25711.0,2024-05-19,5.12
8267,9,112,8,17448.0,2024-02-29,4.98
8268,4,36,13,279127.1,2024-09-27,5.44
8269,34,136,3,5920.0,2024-10-25,5.7
8270,6,44,12,123197.9,2024-11-22,5.81
8271,49,126,6,15258.9,2024-01-08,4.88
8272,26,143,5,21072.9,2024-02-17,4.98
8273,48,98,14,1111056.0,2023-11-01,5.02
8274,43,11,15,516305.05,2023-01-23,5.19
8275,37,84,9,371274.25,2023-11-22,4.9
8276,41,48,10,147364.0,2023-04-05,5.04
8277,12,130,9,35432.15,2023-06-17,4.83
8278,5,39,1,29633.0,2024-04-14,5.14
8279,45,70,4,130550.9,2024-07-09,5.44
8280,5,41,10,106000.0,2023-06-16,4.83
8281,2,20,6,185001.0,2023-05-27,5.01
8282,20,14,11,393922.0,2024-07-14,5.45
8283,34,76,8,1126306.7,2023-09-23,4.91
8284,46,1,9,298103.0,2023-12-22,4.86
8285,26,78,10,1156735.2,2024-07-03,5.59
8286,6,115,14,11046.6,2023-12-24,4.86
8287,20,63,2,279915.0,2023-07-04,4.81
8288,14,124,9,32232.55,2024-07-10,5.4
8289,8,99,9,917130.0,2023-07-15,4.8
8290,5,105,4,1176.1,2023-09-22,4.91
8291,34,18,14,372014.0,2024-12-25,6.15
8292,35,140,11,32756.0,2023-06-18,4.83
8293,19,65,4,97119.45,2024-07-20,5.55
8294,16,146,12,5952.0,2023-12-11,4.94
8295,35,106,13,57003.0,2024-06-20,5.43
8296,36,101,14,6488.0,2023-06-05,4.92
8297,21,110,7,17469.0,2024-01-29,4.92
8298,18,39,1,29633.0,2023-07-21,4.77
8299,11,137,3,10156.0,2024-08-31,5.66
8300,48,65,10,242798.15,2024-01-04,4.92
8301,44,98,8,603144.55,2023-04-17,4.94
8302,13,7,4,78075.0,2023-10-10,5.09
8303,15,88,7,338355.0,2024-05-22,5.15
8304,26,85,13,501523.0,2023-08-26,4.88
8305,10,94,12,489010.0,2024-11-19,5.77
8306,21,2,7,97987.0,2024-08-28,5.53
8307,3,60,4,435004.0,2023-06-02,4.96
8308,15,34,1,4672.1,2023-08-16,4.98
8309,46,72,10,996646.0,2024-07-01,5.59
8310,1,73,10,1360019.05,2024-10-21,5.71
8311,16,71,5,650870.0,2023-12-06,4.9
8312,27,111,12,48851.85,2024-02-29,4.98
8313,34,127,9,13944.0,2023-10-16,5.06
8314,16,48,11,153995.0,2023-03-18,5.27
8315,9,55,11,1149366.05,2024-05-01,5.17
8316,4,72,7,662769.4,2024-06-07,5.28
8317,10,96,15,1059313.0,2023-03-06,5.2
8318,28,3,2,17145.6,2024-05-13,5.14
8319,3,99,4,407613.65,2024-10-31,5.78
8320,49,47,5,29084.25,2023-11-29,4.89
8321,46,48,3,44209.0,2023-01-10,5.24
8322,3,23,9,95577.6,2024-05-11,5.15
8323,9,106,5,20827.8,2024-09-12,5.66
8324,20,35,14,146373.15,2024-07-08,5.47
8325,5,44,15,153997.85,2024-09-24,5.47
8326,40,113,11,48345.0,2024-08-10,5.51
8327,12,106,2,8770.0,2023-06-29,4.86
8328,27,7,6,117113.0,2024-11-27,5.83
8329,6,61,14,392261.0,2023-03-08,5.14
8330,25,2,7,93087.65,2023-08-31,4.92
8331,27,71,4,494661.2,2023-01-06,5.29
8332,12,109,6,3549.2,2023-03-20,5.25
8333,28,82,3,154902.0,2024-08-27,5.5
8334,28,40,3,42552.0,2023-01-05,5.4
8335,38,53,5,254956.25,2023-01-04,5.45
8336,26,146,5,2356.0,2023-06-12,4.88
8337,10,37,13,78880.0,2024-10-16,5.67
8338,7,116,12,29360.7,2024-08-10,5.51
8339,15,43,6,210581.0,2023-07-24,4.75
8340,29,27,6,94115.55,2023-01-21,5.2
8341,20,5,5,118345.0,2024-10-20,5.67
8342,7,108,7,22248.05,2023-04-22,5.05
8343,14,20,8,234334.6,2023-01-04,5.45
8344,26,143,2,8873.0,2023-01-06,5.29
8345,22,147,7,21211.0,2024-12-18,6.16
8346,27,57,6,677105.85,2024-06-21,5.44
8347,37,41,3,31800.0,2023-10-13,5.06
8348,43,35,15,165083.0,2023-05-25,5.0
8349,41,61,11,292794.75,2024-10-15,5.64
8350,33,10,2,60862.7,2023-05-30,5.06
8351,32,52,13,178153.0,2023-12-07,4.89
8352,44,96,2,141242.0,2023-07-02,4.82
8353,14,121,10,36943.0,2024-11-12,5.77
8354,1,26,9,147771.55,2024-05-07,5.06
8355,37,132,12,17818.2,2023-05-05,4.97
8356,33,117,5,19489.25,2023-02-14,5.15
8357,24,66,6,75430.0,2024-05-23,5.14
8358,49,65,2,51115.0,2023-04-10,5.08
8359,44,150,14,21887.05,2023-01-10,5.24
8360,24,146,11,5456.0,2023-08-07,4.9
8361,21,59,5,414039.45,2023-07-23,4.77
8362,12,98,7,555528.0,2024-04-18,5.25
8363,47,48,13,191573.0,2024-02-22,4.94
8364,29,62,13,1328886.0,2024-09-27,5.44
8365,18,49,7,88207.5,2023-05-15,4.91
8366,48,101,12,5561.0,2023-05-24,4.95
8367,8,44,3,30799.95,2023-03-29,5.15
8368,5,31,3,24849.0,2023-01-22,5.2
8369,9,125,5,17010.0,2024-03-09,4.98
8370,10,56,2,81679.1,2023-01-08,5.29
8371,49,114,10,7593.35,2024-12-27,6.2
8372,41,35,8,83641.8,2024-09-24,5.47
8373,12,107,14,21187.0,2023-10-28,4.95
8374,24,126,7,17802.05,2023-05-19,4.99
8375,28,24,14,325251.0,2024-09-18,5.48
8376,2,92,14,1181759.15,2023-03-07,5.19
8377,2,101,11,4842.15,2024-05-21,5.1
8378,21,36,15,339021.0,2023-01-03,5.38
8379,17,89,5,373720.5,2023-11-16,4.86
8380,46,79,15,942592.85,2024-08-15,5.47
8381,16,66,13,163431.0,2023-01-12,5.14
8382,48,85,10,366497.65,2023-05-24,4.95
8383,47,127,5,7747.0,2024-11-10,5.76
8384,20,23,10,106196.7,2023-11-15,4.87
8385,45,116,4,10302.0,2023-08-19,4.97
8386,22,22,1,39453.0,2024-01-04,4.92
8387,43,6,14,157208.85,2023-05-22,4.97
8388,14,130,10,41441.0,2023-04-22,5.05
8389,44,39,9,253360.25,2023-04-15,4.95
8390,23,137,9,30469.0,2023-02-05,5.1
8391,22,92,9,759702.65,2023-07-06,4.9
8392,42,128,14,61854.5,2023-08-07,4.9
8393,15,111,4,16283.95,2023-08-21,4.98
8394,24,78,2,231346.85,2023-05-27,5.01
8395,31,56,1,40839.55,2023-04-02,5.08
8396,48,128,8,37206.0,2023-04-12,4.95
8397,31,36,1,22601.0,2023-11-06,4.9
8398,1,121,9,31585.6,2023-06-08,4.91
8399,40,115,12,9967.0,2024-08-15,5.47
8400,13,150,5,7816.6,2024-01-30,4.96
8401,35,45,1,9408.8,2023-05-18,4.96
8402,15,58,8,870597.0,2024-08-23,5.53
8403,41,10,14,448463.0,2023-10-19,5.05
8404,23,19,7,115026.0,2023-07-17,4.83
8405,48,73,4,572640.0,2024-02-10,4.97
8406,17,113,12,52740.0,2023-11-21,4.88
8407,44,69,2,90530.0,2023-08-09,4.9
8408,6,150,10,15634.15,2023-01-29,5.08
8409,7,15,15,418496.0,2024-11-16,5.79
8410,30,47,6,34901.1,2023-09-15,4.87
8411,19,20,14,410084.6,2024-10-14,5.6
8412,45,142,3,2355.05,2023-05-14,4.92
8413,43,121,2,7019.55,2023-12-08,4.92
8414,22,21,14,116169.8,2023-12-15,4.94
8415,28,118,2,8630.0,2024-06-04,5.27
8416,5,12,2,5179.4,2023-11-22,4.9
8417,47,59,11,910886.6,2024-01-18,4.94
8418,16,9,8,301761.8,2024-03-16,4.99
8419,24,84,3,130272.0,2024-05-23,5.14
8420,26,53,11,590425.0,2024-02-11,4.97
8421,42,35,3,31366.15,2024-10-03,5.48
8422,19,85,10,366497.65,2023-11-19,4.88
8423,37,144,14,30998.0,2023-09-01,4.93
8424,7,140,14,41689.8,2024-07-29,5.65
8425,25,64,10,1115056.0,2024-01-13,4.85
8426,5,39,13,385227.0,2024-07-17,5.47
8427,42,120,6,17809.65,2024-01-14,4.85
8428,27,127,7,10302.75,2023-11-26,4.89
8429,4,124,12,42977.05,2023-01-13,5.11
8430,8,67,14,1140994.65,2023-05-05,4.97
8431,2,140,4,12538.0,2023-12-02,4.92
8432,32,72,2,189362.55,2023-01-10,5.24
8433,46,42,10,56931.6,2023-06-03,4.96
8434,26,70,9,309199.0,2023-01-20,5.2
8435,29,71,14,1822437.0,2023-03-04,5.2
8436,5,53,15,805125.0,2023-05-05,4.97
8437,33,9,4,150880.9,2024-06-09,5.28
8438,9,15,3,83699.0,2023-09-15,4.87
8439,34,16,6,171034.2,2023-04-26,5.06
8440,19,38,4,100552.75,2023-11-14,4.87
8441,22,105,12,3528.3,2024-11-06,5.76
8442,37,65,5,127788.0,2023-06-02,4.96
8443,26,55,8,835903.1,2024-05-01,5.17
8444,46,9,1,39706.0,2023-12-23,4.86
8445,13,33,13,87305.0,2023-07-26,4.74
8446,39,127,8,11775.25,2024-10-08,5.52
8447,33,100,9,941402.0,2024-05-31,5.24
8448,21,8,10,47349.9,2023-04-26,5.06
8449,48,60,10,1033135.45,2023-09-17,4.87
8450,46,53,11,560903.75,2024-08-07,5.61
8451,45,109,14,8282.1,2023-05-21,4.99
8452,11,148,1,4786.0,2024-07-12,5.45
8453,7,11,10,344203.05,2024-12-11,6.03
8454,34,38,9,238150.0,2024-08-25,5.53
8456,34,89,2,157356.0,2023-10-08,5.19
8457,26,100,2,198740.0,2023-08-31,4.92
8458,13,39,8,225209.85,2024-04-30,5.17
8459,27,85,3,115736.0,2024-03-11,4.98
8460,45,106,5,21924.0,2024-02-10,4.97
8461,28,40,14,188648.15,2023-05-02,5.03
8462,9,21,1,8298.25,2024-01-22,4.95
8463,20,19,12,197188.0,2023-07-15,4.8
8464,27,12,3,7770.05,2023-07-16,4.8
8465,12,59,5,435831.0,2023-09-08,4.98
8466,13,22,8,299841.85,2024-12-30,6.19
8467,13,34,10,49175.0,2023-12-05,4.95
8468,37,94,11,425846.05,2024-10-20,5.67
8469,10,90,7,553681.0,2023-12-13,4.96
8470,33,94,14,541986.4,2024-07-02,5.67
8471,27,4,15,50728.0,2024-05-25,5.15
8472,23,30,1,32248.0,2024-10-23,5.71
8473,35,124,7,25070.5,2024-06-13,5.4
8474,16,98,5,376965.7,2024-04-30,5.17
8475,25,43,15,500130.35,2024-09-30,5.45
8476,47,22,12,449762.3,2024-06-27,5.52
8477,46,29,14,485587.75,2024-04-02,5.05
8478,29,70,2,68711.0,2023-11-17,4.88
8479,4,30,1,30635.6,2023-01-21,5.2
8480,8,17,12,160041.75,2024-08-08,5.62
8481,29,87,6,401159.0,2023-05-10,4.95
8482,33,104,9,33417.0,2023-04-14,4.95
8483,23,127,9,13246.8,2023-05-29,5.0
8484,29,17,7,93357.45,2023-09-30,5.01
8485,31,36,10,226014.0,2024-10-17,5.68
8486,14,130,4,15747.2,2023-05-21,4.99
8487,19,117,15,58467.75,2024-03-12,4.98
8488,5,35,15,165083.0,2023-05-17,4.95
8489,48,116,6,14680.35,2024-09-23,5.54
8490,31,83,9,1213235.0,2023-08-12,4.89
8491,20,109,10,6227.0,2024-03-17,4.99
8492,15,110,7,17469.0,2024-08-22,5.55
8493,22,37,13,74936.0,2023-05-30,5.06
8494,26,3,12,108290.0,2023-10-12,5.05
8495,29,34,8,39340.0,2024-12-15,6.04
8496,17,46,13,64789.0,2024-04-03,5.07
8497,4,125,7,22623.3,2023-04-14,4.95
8498,24,136,2,3749.65,2023-05-10,4.95
8499,40,26,5,86416.0,2024-03-30,5.0
8500,44,4,11,35340.95,2024-06-27,5.52
8501,42,14,13,442266.8,2024-02-29,4.98
8502,20,145,8,34799.0,2024-10-01,5.45
8503,2,116,3,7340.65,2024-11-06,5.76
8504,29,118,3,12297.75,2024-07-10,5.4
8505,45,44,11,118875.0,2024-02-13,4.97
8506,4,91,4,512566.8,2024-05-17,5.12
8507,18,16,5,150030.0,2023-04-27,5.01
8508,12,23,1,10620.05,2024-08-14,5.45
8509,28,89,8,597952.8,2024-10-02,5.43
8510,25,52,15,205562.0,2024-04-01,5.05
8511,2,6,9,101062.9,2023-09-15,4.87
8512,25,77,13,552102.95,2024-10-05,5.47
8513,2,46,12,59805.0,2023-08-31,4.92
8514,44,72,8,757451.15,2024-02-24,4.99
8515,6,14,1,34020.45,2023-03-31,5.08
8516,10,136,6,11841.0,2024-09-25,5.47
8517,46,74,1,82231.05,2024-06-30,5.56
8518,34,33,9,57419.9,2023-07-08,4.88
8519,21,43,6,210581.0,2024-06-24,5.4
8520,49,1,15,496838.0,2023-06-10,4.89
8521,49,146,7,3472.0,2023-06-01,5.03
8522,4,80,10,1292238.0,2024-10-08,5.52
8523,6,140,3,8933.8,2024-02-18,4.98
8524,48,121,8,29554.0,2024-01-08,4.88
8525,36,15,8,223198.0,2023-03-02,5.21
8526,39,74,9,779027.0,2023-03-15,5.3
8527,19,36,10,226014.0,2024-12-29,6.2
8528,40,115,14,11628.0,2024-03-30,5.0
8529,33,10,9,288297.0,2023-01-19,5.21
8530,48,72,7,662769.4,2024-08-18,5.46
8531,8,23,6,67072.0,2024-10-13,5.63
8532,16,108,10,31783.2,2023-02-13,5.18
8533,36,111,3,12213.2,2024-05-02,5.12
8534,13,19,9,140496.45,2023-07-03,4.79
8535,46,131,1,964.0,2023-08-11,4.89
8536,33,42,2,11986.0,2023-05-19,4.99
8537,38,58,13,1343984.0,2024-04-29,5.12
8538,39,58,1,103383.75,2023-03-30,5.13
8539,8,27,4,62743.7,2023-05-16,4.91
8540,38,114,7,5595.0,2023-12-11,4.94
8541,49,114,8,6074.3,2023-09-29,5.01
8542,45,70,4,137422.0,2024-12-07,6.03
8543,12,131,15,14454.0,2024-12-02,6.06
8544,43,130,7,27558.55,2024-11-07,5.66
8545,47,112,9,18647.55,2023-11-28,4.89
8546,21,91,11,1409558.7,2023-07-20,4.79
8547,29,1,14,463715.0,2023-11-19,4.88
8548,38,43,6,200051.95,2023-12-19,4.87
8549,43,109,6,3549.2,2024-05-30,5.2
8550,19,1,5,157332.35,2023-02-18,5.2
8551,5,90,14,1107363.0,2023-09-13,4.92
8552,13,91,1,134886.0,2024-04-13,5.14
8553,48,135,6,9867.0,2023-11-13,4.92
8554,31,73,12,1632023.05,2023-01-09,5.3
8555,25,148,7,33499.0,2023-07-21,4.77
8556,3,82,15,735785.45,2024-03-30,5.0
8557,37,89,1,78678.0,2024-01-07,4.89
8558,38,13,1,7359.65,2024-03-04,4.95
8559,21,3,8,68584.3,2024-07-17,5.47
8560,48,142,12,9917.0,2023-01-11,5.2
8561,33,4,7,23673.0,2024-03-08,4.98
8562,25,135,14,21871.85,2023-05-04,5.01
8563,4,126,15,40156.0,2024-01-13,4.85
8564,45,47,4,23267.4,2024-01-31,4.95
8565,35,80,9,1104864.25,2024-12-28,6.2
8566,28,14,3,102061.35,2023-04-25,5.06
8567,2,138,9,37647.0,2023-08-29,4.87
8568,1,63,14,1959407.0,2024-10-18,5.67
8569,23,145,9,39149.0,2024-01-03,4.92
8570,43,126,11,27975.6,2024-12-08,6.03
8571,44,62,8,776887.2,2023-01-04,5.45
8572,1,35,2,22011.0,2024-03-28,5.0
8573,16,36,1,21470.95,2024-04-06,5.05
8574,38,145,15,61985.6,2023-11-15,4.87
8575,32,57,2,237581.0,2024-07-20,5.55
8576,32,24,13,286917.1,2023-11-17,4.88
8577,36,132,5,7424.25,2024-07-31,5.66
8578,31,55,13,1429834.0,2024-03-15,4.99
8579,8,45,9,89133.0,2023-04-18,4.97
8580,7,105,13,3822.8,2024-04-19,5.23
8581,10,26,8,131351.75,2023-01-22,5.2
8582,7,71,2,260348.0,2024-10-20,5.67
8583,40,150,7,11520.0,2023-03-18,5.27
8584,36,138,5,19869.25,2023-09-16,4.87
8585,23,125,9,29088.05,2024-03-19,5.04
8586,1,46,5,24919.0,2023-12-26,4.84
8587,17,13,15,116206.0,2024-06-12,5.39
8588,24,120,9,26714.0,2024-09-17,5.5
8589,36,141,8,36341.3,2023-03-28,5.17
8590,6,39,13,385227.0,2024-10-31,5.78
8592,19,118,8,34521.0,2023-09-06,4.98
8593,10,107,8,11501.65,2023-02-17,5.2
8594,27,132,1,1484.85,2023-11-15,4.87
8595,33,6,6,67374.95,2024-02-12,4.97
8596,41,130,8,31495.35,2023-02-13,5.18
8597,10,27,4,66046.0,2024-05-13,5.14
8598,25,145,12,49588.1,2024-06-23,5.44
8599,21,97,8,1028546.95,2023-09-28,5.05
8600,40,31,11,86558.3,2023-10-14,5.06
8601,24,72,15,1420221.5,2023-04-09,5.07
8602,29,35,13,135918.4,2023-08-03,4.88
8603,13,119,4,12371.85,2023-03-12,5.18
8604,41,99,8,815226.35,2023-10-08,5.19
8605,4,36,9,193242.35,2024-11-11,5.8
8606,37,149,13,14370.65,2023-07-27,4.72
8607,44,57,13,1467063.15,2024-12-19,6.18
8608,40,67,3,257367.0,2023-05-26,5.01
8609,16,39,11,325961.0,2024-07-23,5.58
8610,31,31,11,91114.0,2024-06-01,5.24
8611,37,5,7,165683.0,2023-04-25,5.06
8612,38,58,8,870597.0,2024-10-18,5.67
8613,26,28,6,81273.45,2023-01-30,5.1
8615,29,17,14,186715.85,2023-07-10,4.87
8616,28,116,7,17127.55,2024-10-07,5.46
8617,39,148,11,50008.95,2024-06-21,5.44
8618,45,87,3,200580.0,2024-06-07,5.28
8619,28,92,8,710833.0,2024-09-16,5.52
8620,46,80,2,245525.6,2024-07-15,5.46
8621,45,126,9,22889.3,2023-01-11,5.2
8622,9,5,6,134913.3,2024-12-28,6.2
8623,19,141,15,68140.65,2023-12-28,4.84
8624,34,18,12,302925.55,2024-02-07,4.96
8625,27,64,6,635581.35,2023-06-15,4.82
8626,25,37,5,30339.0,2024-01-11,4.88
8627,33,149,1,1164.0,2023-05-04,5.01
8628,7,79,12,793762.0,2023-05-06,4.97
8629,42,96,10,706208.0,2024-07-30,5.65
8630,13,95,11,729493.6,2023-05-27,5.01
8631,34,4,1,3382.0,2023-04-15,4.95
8632,15,115,13,10258.1,2023-10-04,5.15
8633,21,122,13,16332.4,2023-08-02,4.81
8634,15,44,10,108068.0,2024-06-07,5.28
8635,19,89,1,74744.1,2023-07-21,4.77
8636,13,19,6,98594.0,2023-07-14,4.8
8637,23,38,15,396917.0,2024-08-11,5.51
8638,17,19,1,16432.0,2024-11-20,5.77
8639,25,94,5,193566.3,2024-05-26,5.15
8640,25,126,14,35605.05,2024-11-17,5.79
8641,5,11,4,144928.0,2024-11-03,5.81
8642,15,28,15,213878.0,2023-03-17,5.27
8644,34,105,1,294.5,2024-12-10,6.05
8645,14,68,11,735868.0,2023-04-27,5.01
8646,9,47,7,40717.95,2024-04-02,5.05
8647,34,148,12,54555.65,2024-05-21,5.1
8648,36,74,8,657844.6,2023-10-03,5.11
8649,46,32,13,162532.0,2023-12-15,4.94
8650,41,143,1,4436.0,2024-07-18,5.54
8651,3,96,2,134179.9,2024-05-05,5.07
8652,34,125,11,35551.85,2024-03-15,4.99
8653,33,100,9,894331.9,2024-10-04,5.47
8654,34,109,10,6227.0,2024-10-01,5.45
8655,15,105,2,619.0,2023-05-18,4.96
8656,30,5,8,189352.0,2023-03-31,5.08
8657,27,122,9,11902.0,2024-05-10,5.15
8658,46,93,7,668172.05,2023-05-28,5.01
8659,26,84,8,330021.45,2023-07-12,4.81
8660,38,119,10,30930.1,2023-06-22,4.78
8661,32,52,4,54816.0,2023-04-12,4.95
8662,34,11,14,481884.65,2023-04-09,5.07
8663,20,124,9,32232.55,2023-02-08,5.2
8664,39,72,9,896982.0,2023-05-12,4.92
8665,9,40,6,80848.8,2024-04-07,5.05
8666,12,44,15,153997.85,2024-02-22,4.94
8667,42,146,9,4240.8,2023-09-12,4.95
8668,44,63,10,1329598.15,2024-06-12,5.39
8669,9,128,10,46507.0,2024-08-27,5.5
8670,23,99,5,536333.0,2023-02-25,5.18
8671,31,88,10,483365.0,2023-07-06,4.9
8672,22,127,5,7359.65,2024-12-16,6.05
8673,20,138,15,59608.7,2024-06-18,5.41
8674,10,54,3,346373.8,2024-06-03,5.24
8675,16,2,10,139982.0,2024-12-27,6.2
8676,38,144,7,15499.0,2024-11-06,5.76
8677,17,125,14,45247.55,2024-04-23,5.16
8678,42,75,10,311299.8,2023-11-21,4.88
8679,41,106,1,4165.75,2023-06-25,4.78
8680,27,100,6,596220.95,2024-02-02,4.95
8681,33,147,8,23028.95,2024-01-22,4.95
8682,44,45,10,99037.0,2024-08-12,5.49
8683,28,92,10,844113.95,2024-10-02,5.43
8684,41,120,13,40618.0,2024-02-16,4.98
8685,4,4,8,27055.0,2023-03-29,5.15
8686,18,93,12,1145437.8,2023-05-24,4.95
8687,42,116,13,33482.0,2023-06-18,4.83
8688,17,76,4,563153.35,2024-05-13,5.14
8689,49,108,14,46838.0,2024-05-05,5.07
8690,30,36,3,67804.0,2023-09-17,4.87
8691,14,11,11,398551.0,2023-06-10,4.89
8692,9,38,5,132306.0,2024-07-03,5.59
8693,26,103,11,18696.95,2023-04-11,5.01
8694,34,100,9,894331.9,2024-12-22,6.08
8695,15,28,5,71293.0,2024-12-27,6.2
8696,41,20,13,400835.0,2023-12-25,4.86
8697,17,66,1,11943.4,2024-01-29,4.92
8699,47,119,9,29302.0,2023-12-07,4.89
8700,31,23,12,134144.0,2023-10-04,5.15
8701,18,111,8,34282.0,2023-06-02,4.96
8702,6,144,4,8857.0,2024-02-02,4.95
8703,40,129,5,15514.45,2023-02-15,5.22
8704,42,30,15,459532.1,2023-10-22,5.05
8705,12,53,7,356938.75,2024-03-31,5.0
8706,2,88,1,48336.0,2023-01-14,5.11
8707,48,134,7,31371.85,2024-10-14,5.6
8708,38,55,5,522439.2,2023-04-10,5.08
8709,40,27,11,172544.7,2023-12-05,4.95
8710,49,30,11,336990.65,2023-09-30,5.01
8711,41,22,9,337322.2,2023-02-04,5.1
8712,43,31,12,94427.15,2024-09-21,5.48
8713,29,114,7,5315.25,2023-06-09,4.89
8714,17,111,9,36638.65,2023-06-12,4.88
8715,14,6,11,123520.9,2024-10-05,5.47
8716,17,142,14,11570.0,2024-02-05,5.01
8717,39,44,15,153997.85,2023-08-18,4.97
8718,26,17,1,14039.0,2023-10-17,5.04
8719,32,136,6,11841.0,2023-04-10,5.08
8720,28,58,7,723683.4,2024-11-09,5.76
8721,8,41,6,60420.0,2023-12-30,4.84
8722,7,148,5,23928.0,2024-06-06,5.27
8723,29,33,1,6716.0,2024-12-30,6.19
8724,43,94,4,154852.85,2023-04-04,5.08
8725,34,48,14,206309.0,2023-09-06,4.98
8726,14,3,9,77157.1,2024-10-30,5.78
8727,44,64,6,635581.35,2023-05-21,4.99
8728,16,123,5,13190.75,2024-03-23,4.99
8729,5,76,7,985518.6,2024-05-01,5.17
8730,35,6,7,82741.0,2023-02-15,5.22
8731,19,67,11,943680.0,2023-12-21,4.88
8732,18,149,11,12800.0,2024-08-14,5.45
